CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalNetProfit,ProfitMargin,GrowthPotentialScore,GrowthClass
Chinese,25417,Sakura Diner,Ghost Kitchen,South Auckland,1.05,36.67,850,62,2273.54,394,197,197,14447.98,7223.99,7223.99,0.260499545,0.255659298,0.31,10,2.95,581.15,1100.03,2511.65,1255.83,2914.11,0.08,0.5,0.25,0.25,31169.5,7781.620000000001,0.2496549511541732,68.94030749061358,High
Chinese,25149,Dragon Bistro,QSR,North Shore,1.03,44.95,1199,183,8225.85,508,254,254,22834.6,11417.3,11417.3,0.23883416,0.372866331,0.31,16,4.72,1198.88,3194.09,1787.94,893.97,3234.45,0.18,0.5,0.25,0.25,53895.05,9110.45,0.16904057051621624,64.31423804497554,High
Chinese,25770,Red Cafe,Full-service,West Auckland,1.04,34.29,1784,500,17145.0,642,321,321,22014.18,11007.09,11007.09,0.366976937,0.461949087,0.29,13,3.84,1232.64,2933.06,-2618.06,-1309.03,650.39,0.39,0.5,0.25,0.25,61173.36,-343.64,-0.005617477934839609,54.5540087435774,Medium
Chinese,25488,Dragon House,Full-service,CBD,0.99,38.44,586,158,6073.52,214,107,107,8226.16,4113.08,4113.08,0.373289461,0.532252552,0.31,3,0.89,95.23,573.69,-1773.08,-886.54,293.28,0.37,0.5,0.25,0.25,22525.840000000004,-1792.6499999999999,-0.07958193789887523,15.505041182595198,Low
Chinese,25907,Lotus Eatery,Full-service,North Shore,1.03,45.17,1209,369,16667.73,420,210,210,18971.4,9485.7,9485.7,0.368693779,0.496579301,0.31,16,4.72,991.2,2245.59,-3325.18,-1662.59,286.78,0.44,0.5,0.25,0.25,54610.53,-2455.3999999999996,-0.0449620247230708,50.19670450789071,Medium
Chinese,26150,Red Cafe,QSR,South Auckland,1.05,45.05,1474,214,9640.7,630,315,315,28381.5,14190.75,14190.75,0.256000085,0.385093396,0.31,7,2.07,652.05,3460.11,1388.04,694.02,4441.1,0.17,0.5,0.25,0.25,66403.7,9983.27,0.15034207431212418,76.04182041310837,High
Chinese,25097,Sakura Corner,Full-service,South Auckland,1.05,33.03,1807,543,17935.29,632,316,316,20874.96,10437.48,10437.48,0.379762012,0.530885064,0.3,4,1.18,372.88,1602.57,-4397.25,-2198.62,559.74,0.43,0.5,0.25,0.25,59685.20999999999,-4433.56,-0.07428238922171843,54.08859559255408,Medium
Chinese,25637,Sakura Kitchen,Ghost Kitchen,South Auckland,1.05,38.02,1259,71,2699.42,594,297,297,22583.88,11291.94,11291.94,0.28181967,0.258577362,0.28,12,3.54,1051.38,1240.66,4056.13,2028.07,4138.43,0.06,0.5,0.25,0.25,47867.18000000001,11463.29,0.23948120612077,73.73061534330489,High
Chinese,25662,Golden Corner,Full-service,South Auckland,1.05,41.59,1675,396,16469.64,639,320,320,26576.01,13308.8,13308.8,0.361879254,0.480557128,0.31,11,3.25,1040.0,2595.02,-4051.15,-2028.75,1056.98,0.31,0.5,0.25,0.25,69663.25,-2427.9,-0.034851948480726924,62.714062029545936,Medium
Chinese,25010,Lotus Bistro,Cafe,CBD,0.99,30.23,1591,307,9280.61,642,321,321,19407.66,9703.83,9703.83,0.257294937,0.37175347,0.31,17,5.02,1611.42,3442.66,1182.93,591.46,1988.23,0.24,0.5,0.25,0.25,48095.93,7205.280000000001,0.14981059727922924,34.493645092911954,Low
Chinese,25698,Golden Corner,QSR,West Auckland,1.04,43.01,1251,199,8558.99,526,263,263,22623.26,11311.63,11311.63,0.237678519,0.418252495,0.31,12,3.54,931.02,2944.88,770.75,385.38,2960.96,0.19,0.5,0.25,0.25,53805.509999999995,7061.97,0.13124994075885538,65.64913195597889,High
Chinese,25496,Dragon Cafe,Ghost Kitchen,South Auckland,1.05,40.74,1493,57,2322.18,718,359,359,29251.32,14625.66,14625.66,0.258602637,0.259722996,0.28,7,2.07,743.13,1118.53,5899.24,2949.62,6301.68,0.04,0.5,0.25,0.25,60824.82000000001,16269.07,0.26747419885500684,80.42363804249985,High
Chinese,26547,Sakura Kitchen,QSR,South Auckland,1.05,32.83,588,93,3053.19,247,124,124,8109.01,4070.92,4070.92,0.279959999,0.387278386,0.3,4,1.18,146.32,1015.98,265.66,133.37,1208.33,0.19,0.5,0.25,0.25,19304.04,2623.34,0.13589590572750573,55.21261471969452,Medium
Chinese,25741,Golden Kitchen,Ghost Kitchen,West Auckland,1.04,39.1,1263,71,2776.1,596,298,298,23303.6,11651.8,11651.8,0.256131521,0.265237063,0.27,13,3.84,1144.32,1328.73,4861.86,2430.93,4432.6,0.06,0.5,0.25,0.25,49383.3,13054.12,0.264342804146341,71.37604004299062,High
Chinese,25284,Lotus Corner,QSR,South Auckland,1.05,44.83,1205,157,7038.31,524,262,262,23490.92,11745.46,11745.46,0.215055879,0.411211355,0.3,15,4.43,1160.66,2630.45,1732.05,866.03,3229.0,0.15,0.5,0.25,0.25,54020.15,8457.529999999999,0.15656250491714663,73.43396919292114,High
Chinese,26589,Lotus Cafe,Cafe,West Auckland,1.04,45.91,1730,238,10926.58,746,373,373,34248.86,17124.43,17124.43,0.275761221,0.448325053,0.33,10,2.95,1100.35,3014.79,-1852.39,-926.2,3624.52,0.16,0.5,0.25,0.25,79424.3,3860.72,0.04860880108480654,67.6305826441331,High
Chinese,26590,Golden House,Cafe,North Shore,1.03,46.24,594,82,3791.68,256,128,128,11837.44,5918.72,5918.72,0.233806894,0.354515471,0.28,16,4.72,604.16,1560.95,1558.73,779.36,1832.44,0.16,0.5,0.25,0.25,27466.56,5731.4800000000005,0.20867119872310186,61.71086787664651,Medium
Chinese,25971,Sakura Corner,Full-service,North Shore,1.03,42.46,1573,449,19064.54,562,281,281,23862.52,11931.26,11931.26,0.370759552,0.479933632,0.31,18,5.31,1492.11,2846.47,-3834.54,-1917.27,289.31,0.4,0.5,0.25,0.25,66789.58,-2616.03,-0.039168235524164104,52.09570740485492,Medium
Chinese,26688,Dragon Diner,Cafe,South Auckland,1.05,31.55,1315,295,9307.25,510,255,255,16090.5,8045.25,8045.25,0.211062989,0.356571936,0.31,5,1.48,377.4,4024.13,1968.92,984.46,3101.09,0.29,0.5,0.25,0.25,41488.25,10078.6,0.24292661175152003,68.9885736773022,High
Chinese,26256,Lotus Eatery,Full-service,South Auckland,1.05,32.39,1989,422,13668.58,783,392,392,25361.37,12696.88,12696.88,0.381001685,0.52907992,0.33,13,3.84,1505.28,1229.06,-6088.8,-3048.29,-363.6,0.27,0.5,0.25,0.25,64423.70999999999,-8271.63,-0.12839418903382,51.813749729415115,Medium
Chinese,25623,Red Diner,Full-service,South Auckland,1.05,33.61,2022,546,18351.06,738,369,369,24804.18,12402.09,12402.09,0.360080363,0.475989112,0.28,3,0.89,328.41,3008.3,-2879.01,-1439.5,1704.67,0.37,0.5,0.25,0.25,67959.42,394.46000000000004,0.005804346181883248,62.248910125143354,Medium
Chinese,25869,Red Corner,Cafe,CBD,0.99,40.52,629,100,4052.0,265,132,132,10737.8,5348.64,5348.64,0.237807046,0.386706904,0.29,6,1.77,233.64,1521.47,917.93,457.23,1774.7,0.19,0.5,0.25,0.25,25487.079999999998,4671.33,0.18328227478392975,35.45049655326324,Low
Chinese,25290,Dragon House,Full-service,North Shore,1.03,32.16,1806,458,14729.28,674,337,337,21675.84,10837.92,10837.92,0.356901511,0.542302482,0.31,10,2.95,994.15,1484.65,-4534.67,-2267.34,98.27,0.34,0.5,0.25,0.25,58080.96,-5219.09,-0.08985887974303455,42.28075145381629,Low
Chinese,25050,Golden Kitchen,Full-service,South Auckland,1.05,39.81,1551,358,14251.98,597,298,298,23766.57,11863.38,11863.38,0.350292355,0.522167932,0.27,9,2.66,792.68,1817.69,-3385.79,-1690.06,720.37,0.3,0.5,0.25,0.25,61745.31,-2537.79,-0.04110093543946901,59.45423698435191,Medium
Chinese,25859,Red Grill,QSR,South Auckland,1.05,33.58,556,72,2417.76,242,121,121,8126.36,4063.18,4063.18,0.266177356,0.439760042,0.29,14,4.13,499.73,710.97,33.01,16.51,695.1,0.15,0.5,0.25,0.25,18670.48,1455.5900000000001,0.0779621091691269,51.61851586007883,Medium
Chinese,26506,Lotus House,Cafe,CBD,0.99,34.0,474,65,2210.0,205,102,102,6970.0,3468.0,3468.0,0.243390622,0.360807615,0.31,17,5.02,512.04,874.72,598.04,297.56,860.6,0.16,0.5,0.25,0.25,16116.0,2630.92,0.16324894514767932,26.858510784889056,Low
Chinese,25898,Sakura Cafe,Cafe,CBD,0.99,32.68,1701,340,11111.2,681,340,340,22255.08,11111.2,11111.2,0.20831656,0.400746957,0.29,6,1.77,601.8,4343.77,2246.35,1121.53,3741.97,0.25,0.5,0.25,0.25,55588.67999999999,11453.62,0.20604230933348305,41.548193597168535,Low
Chinese,26226,Lotus Tavern,QSR,South Auckland,1.05,35.12,840,128,4495.36,356,178,178,12502.72,6251.36,6251.36,0.247846257,0.387540715,0.29,16,4.72,840.16,1639.07,932.87,466.43,1439.17,0.18,0.5,0.25,0.25,29500.8,4477.54,0.15177690096539756,60.90997566190385,Medium
Chinese,25875,Golden Bistro,Full-service,South Auckland,1.05,44.3,1265,341,15106.3,462,231,231,20466.6,10233.3,10233.3,0.373555361,0.543085671,0.29,7,2.07,478.17,1259.25,-4229.24,-2114.62,374.87,0.37,0.5,0.25,0.25,56039.5,-4709.74,-0.08404321951480652,57.40717616239428,Medium
Chinese,25997,Red Kitchen,Full-service,North Shore,1.03,43.91,1864,396,17388.36,734,367,367,32229.94,16114.97,16114.97,0.356088494,0.50830018,0.27,17,5.02,1842.34,2358.06,-4331.34,-2165.67,343.03,0.27,0.5,0.25,0.25,81848.24,-3795.920000000001,-0.04637753970030389,55.92694220688749,Medium
Chinese,25055,Golden Diner,Cafe,North Shore,1.03,44.9,934,162,7273.8,386,193,193,17331.4,8665.7,8665.7,0.27795639,0.362839282,0.31,6,1.77,341.61,2612.78,852.78,426.39,2771.15,0.21,0.5,0.25,0.25,41936.600000000006,6663.1,0.15888507890482298,60.79194211262906,Medium
Chinese,26511,Dragon Cafe,Cafe,CBD,0.99,40.22,803,175,7038.5,314,157,157,12629.08,6314.54,6314.54,0.222104108,0.445675386,0.3,15,4.43,695.51,2338.33,406.92,203.46,1402.31,0.28,0.5,0.25,0.25,32296.660000000003,4351.02,0.13472043239146092,33.757461652698275,Low
Chinese,26594,Golden House,Cafe,North Shore,1.03,44.33,1329,257,11392.81,536,268,268,23760.88,11880.44,11880.44,0.220839058,0.399295595,0.28,17,5.02,1345.36,4327.73,2372.89,1186.44,3167.61,0.24,0.5,0.25,0.25,58914.57000000001,11054.67,0.1876389830223661,66.40481962299847,High
Chinese,25920,Lotus Bistro,QSR,South Auckland,1.05,37.12,1014,162,6013.44,426,213,213,15813.12,7906.56,7906.56,0.259220903,0.425805063,0.3,10,2.95,628.35,1894.08,236.79,118.39,1862.01,0.19,0.5,0.25,0.25,37639.68,4111.2699999999995,0.10922701787050261,61.60003374810458,Medium
Chinese,26405,Lotus Tavern,QSR,West Auckland,1.04,37.35,1649,149,5565.15,750,375,375,28012.5,14006.25,14006.25,0.239304474,0.441628632,0.3,17,5.02,1882.5,1775.66,534.11,267.06,2586.43,0.1,0.5,0.25,0.25,61590.15,5163.26,0.08383256088838881,61.785949591500156,Medium
Chinese,25625,Dragon Eatery,QSR,West Auckland,1.04,32.95,1208,184,6062.8,512,256,256,16870.4,8435.2,8435.2,0.255605598,0.447962274,0.3,13,3.84,983.04,1797.21,-60.19,-30.1,1517.42,0.18,0.5,0.25,0.25,39803.600000000006,3224.34,0.08100624064155,53.15930555782226,Medium
Chinese,25372,Red Cafe,Cafe,North Shore,1.03,32.17,849,129,4149.93,360,180,180,11581.2,5790.6,5790.6,0.221574618,0.44536409,0.32,10,2.95,531.0,1382.18,151.27,75.63,1397.62,0.18,0.5,0.25,0.25,27312.33,3006.7,0.11008581106042581,45.65990965767584,Low
Chinese,26221,Sakura Tavern,Cafe,South Auckland,1.05,42.24,534,110,4646.4,212,106,106,8954.88,4477.44,4477.44,0.262173141,0.44861235,0.3,11,3.25,344.5,1343.81,-96.58,-48.29,950.44,0.26,0.5,0.25,0.25,22556.159999999996,2149.38,0.09529015577119512,60.00181910489094,Medium
Chinese,25277,Dragon House,Ghost Kitchen,North Shore,1.03,37.34,1239,59,2203.06,590,295,295,22030.6,11015.3,11015.3,0.27336444,0.272526845,0.29,4,1.18,348.1,1000.43,3615.41,1807.71,4654.04,0.05,0.5,0.25,0.25,46264.259999999995,11077.59,0.2394416337795093,62.932117451223846,Medium
Chinese,26237,Red Tavern,QSR,CBD,0.99,43.44,1068,155,6733.2,457,228,228,19852.08,9904.32,9904.32,0.237549209,0.363282233,0.27,4,1.18,269.04,2687.68,2564.26,1279.33,3684.45,0.17,0.5,0.25,0.25,46393.920000000006,10215.720000000001,0.2201952324787386,45.07870965957032,Low
Chinese,25391,Lotus Kitchen,Ghost Kitchen,South Auckland,1.05,36.38,1190,77,2801.26,557,278,278,20263.66,10113.64,10113.64,0.269855547,0.335844627,0.27,3,0.89,247.42,1104.54,2518.77,1257.12,3740.39,0.07,0.5,0.25,0.25,43292.2,8620.82,0.19913102129251922,68.87478943213816,High
Chinese,25645,Dragon Tavern,QSR,South Auckland,1.05,44.24,1546,246,10883.04,650,325,325,28756.0,14378.0,14378.0,0.251995092,0.374067269,0.33,10,2.95,958.75,4069.58,1263.47,631.74,4417.73,0.19,0.5,0.25,0.25,68395.04000000001,10382.52,0.15180223595161285,76.20297595548774,High
Chinese,25162,Red Diner,Cafe,CBD,0.99,43.3,705,112,4849.6,297,148,148,12860.1,6408.4,6408.4,0.226821953,0.431672479,0.28,8,2.36,349.28,1656.17,790.97,394.15,1839.22,0.19,0.5,0.25,0.25,30526.5,4680.51,0.15332612648027125,36.62580977527555,Low
Chinese,25890,Sakura Cafe,QSR,North Shore,1.03,34.06,754,98,3337.88,328,164,164,11171.68,5585.84,5585.84,0.245192879,0.423429431,0.3,13,3.84,629.76,1106.1,350.54,175.27,1221.26,0.15,0.5,0.25,0.25,25681.24,2853.17,0.11109938616671157,46.3516336721858,Medium
Chinese,26011,Lotus Grill,Cafe,CBD,0.99,41.83,1605,310,12967.3,647,324,324,27064.01,13552.92,13552.92,0.26495616,0.382143744,0.32,17,5.02,1626.48,4576.16,890.41,445.89,3156.35,0.24,0.5,0.25,0.25,67137.15,9068.81,0.13507886468222138,43.62626398577698,Low
Chinese,26364,Red Bistro,Cafe,South Auckland,1.05,34.81,1022,223,7762.63,399,200,200,13889.19,6962.0,6962.0,0.278997644,0.404858949,0.27,13,3.84,768.0,2454.1,640.89,321.25,1432.99,0.28,0.5,0.25,0.25,35575.82,4849.23,0.13630690733200246,61.52133479560147,Medium
Chinese,26580,Dragon Grill,Cafe,North Shore,1.03,46.09,849,141,6498.69,354,177,177,16315.86,8157.93,8157.93,0.265335304,0.384225417,0.28,17,5.02,888.54,2277.4,1149.28,574.64,1970.32,0.2,0.5,0.25,0.25,39130.41,5971.64,0.15260867442993825,60.4961354869358,Medium
Chinese,26541,Sakura House,QSR,North Shore,1.03,37.75,1018,162,6115.5,428,214,214,16157.0,8078.5,8078.5,0.267915664,0.425599699,0.33,12,3.54,757.56,1874.31,-379.94,-189.97,1718.38,0.19,0.5,0.25,0.25,38429.5,3022.7799999999997,0.07865780194902353,50.12536834194186,Medium
Chinese,25034,Golden Bistro,Full-service,West Auckland,1.04,37.94,2048,625,23712.5,711,356,356,26975.34,13506.64,13506.64,0.359857416,0.467711941,0.32,14,4.13,1470.28,4088.76,-3980.73,-1993.17,858.68,0.44,0.5,0.25,0.25,77701.12,-1026.46,-0.013210362990906697,59.966802579791,Medium
Chinese,26461,Lotus Bistro,Ghost Kitchen,CBD,0.99,34.34,1024,48,1648.32,488,244,244,16757.92,8378.96,8378.96,0.274135616,0.279559344,0.3,9,2.66,649.04,735.65,2451.77,1225.88,3090.53,0.05,0.5,0.25,0.25,35164.159999999996,7503.83,0.2133942627948457,36.32972103064088,Low
Chinese,25126,Lotus Diner,Ghost Kitchen,South Auckland,1.05,32.55,994,65,2115.75,465,232,232,15135.75,7551.6,7551.6,0.270323122,0.246959133,0.31,17,5.02,1164.64,1021.31,2614.21,1304.3,2480.65,0.07,0.5,0.25,0.25,32354.699999999997,7420.469999999999,0.22934751365334866,65.54809025045691,High
Chinese,25815,Dragon Eatery,Full-service,North Shore,1.03,40.57,825,185,7505.45,320,160,160,12982.4,6491.2,6491.2,0.357905452,0.494412696,0.3,4,1.18,188.8,1108.42,-1977.46,-988.73,769.83,0.29,0.5,0.25,0.25,33470.25,-1087.94,-0.03250468699815508,43.028602618903484,Low
Chinese,25130,Dragon Eatery,Full-service,CBD,0.99,43.74,1154,318,13909.32,418,209,209,18283.32,9141.66,9141.66,0.394079883,0.507411162,0.3,6,1.77,369.93,1370.19,-3683.93,-1841.96,530.61,0.38,0.5,0.25,0.25,50475.96000000001,-3625.0899999999997,-0.07181814867909396,26.577949483236246,Low
Chinese,25736,Golden Bistro,QSR,CBD,0.99,37.48,1541,201,7533.48,670,335,335,25111.6,12555.8,12555.8,0.231255909,0.429290984,0.33,6,1.77,592.95,2557.26,237.38,118.69,3669.16,0.15,0.5,0.25,0.25,57756.67999999999,6582.49,0.11396932787687936,37.78811456232412,Low
Chinese,25253,Lotus House,Cafe,South Auckland,1.05,38.21,570,110,4203.1,230,115,115,8788.3,4394.15,4394.15,0.267035818,0.406331149,0.29,7,2.07,238.05,1372.87,321.94,160.97,1197.22,0.24,0.5,0.25,0.25,21779.699999999997,3053.0,0.14017640279710006,59.9383096391186,Medium
Chinese,26062,Lotus Corner,QSR,North Shore,1.03,39.35,892,136,5351.6,378,189,189,14874.3,7437.15,7437.15,0.273729489,0.420402243,0.3,5,1.48,279.72,1636.88,87.29,43.64,1995.07,0.18,0.5,0.25,0.25,35100.200000000004,3762.88,0.10720394755585437,52.09487261991532,Medium
Chinese,25902,Dragon Corner,Cafe,West Auckland,1.04,41.6,1401,233,9692.8,584,292,292,24294.4,12147.2,12147.2,0.262180847,0.36900129,0.31,10,2.95,861.4,3574.88,1428.94,714.47,3618.7,0.2,0.5,0.25,0.25,58281.59999999999,9336.99,0.16020476445396148,67.96867536528501,High
Chinese,25579,Red Bistro,Cafe,West Auckland,1.04,41.65,1774,295,12286.75,739,370,370,30779.35,15410.5,15410.5,0.272242929,0.377138764,0.33,4,1.18,436.6,4307.96,634.62,317.74,4966.6,0.2,0.5,0.25,0.25,73887.1,10226.92,0.13841279465563,70.47867505622948,High
Chinese,25405,Sakura Eatery,Cafe,CBD,0.99,32.65,685,89,2905.85,298,149,149,9729.7,4864.85,4864.85,0.250387344,0.388945489,0.33,3,0.89,132.61,1048.04,298.38,149.19,1621.98,0.15,0.5,0.25,0.25,22365.25,3117.59,0.1393943729669912,26.31661306149274,Low
Chinese,25014,Dragon Bistro,Cafe,North Shore,1.03,45.49,1805,325,14784.25,740,370,370,33662.6,16831.3,16831.3,0.249232679,0.372381716,0.33,6,1.77,654.9,5594.15,1628.79,814.39,5713.82,0.22,0.5,0.25,0.25,82109.45,13751.15,0.16747341505758473,71.06555085030104,High
Chinese,25663,Golden Diner,QSR,North Shore,1.03,42.8,1416,128,5478.4,644,322,322,27563.2,13781.6,13781.6,0.217471689,0.397225529,0.29,10,2.95,949.9,2110.84,2626.85,1313.42,4360.19,0.1,0.5,0.25,0.25,60604.799999999996,10411.3,0.17179002323248324,64.93923523494993,High
Chinese,25460,Dragon House,QSR,South Auckland,1.05,40.17,1702,154,6186.18,774,387,387,31091.58,15545.79,15545.79,0.224177421,0.371806528,0.31,4,1.18,456.66,2499.32,2923.11,1461.55,5824.09,0.1,0.5,0.25,0.25,68369.34,12708.07,0.1858738141980016,76.64255990169539,High
Chinese,25220,Sakura Cafe,Ghost Kitchen,South Auckland,1.05,46.48,684,56,2602.88,314,157,157,14594.72,7297.36,7297.36,0.254113502,0.29302758,0.33,10,2.95,463.15,1178.74,1793.09,896.55,2841.52,0.09,0.5,0.25,0.25,31792.32,6709.9,0.21105411621423034,73.02713716959374,High
Chinese,26433,Dragon Corner,Full-service,North Shore,1.03,32.61,2080,604,19696.44,738,369,369,24066.18,12033.09,12033.09,0.365013455,0.501099392,0.3,15,4.43,1634.67,2637.1,-3997.7,-1998.85,-23.59,0.41,0.5,0.25,0.25,67828.79999999999,-3383.04,-0.04987615879980186,48.250768190614465,Medium
Chinese,25061,Dragon Eatery,Full-service,CBD,0.99,35.28,690,182,6420.96,254,127,127,8961.12,4480.56,4480.56,0.39468478,0.457801266,0.31,17,5.02,637.54,947.18,-1456.06,-728.03,23.41,0.36,0.5,0.25,0.25,24343.200000000004,-1213.4999999999998,-0.04984965000492949,15.886551151157327,Low
Chinese,25666,Lotus Eatery,QSR,South Auckland,1.05,31.59,1136,148,4675.32,494,247,247,15605.46,7802.73,7802.73,0.257099008,0.365626385,0.32,5,1.48,365.56,1763.88,893.8,446.9,2578.21,0.15,0.5,0.25,0.25,35886.24,5682.790000000001,0.15835568173205108,61.43926986757246,Medium
Chinese,25346,Dragon Corner,Cafe,South Auckland,1.05,41.51,864,112,4649.12,376,188,188,15607.76,7803.88,7803.88,0.213982011,0.368292851,0.29,3,0.89,167.32,1942.05,1993.5,996.75,3092.56,0.15,0.5,0.25,0.25,35864.64,8024.860000000001,0.2237540931680898,71.5065092286456,High
Chinese,26115,Red Kitchen,QSR,West Auckland,1.04,43.52,942,143,6223.36,399,200,200,17364.48,8704.0,8704.0,0.272186443,0.352368629,0.3,5,1.48,296.0,2336.53,1310.06,656.67,2971.87,0.18,0.5,0.25,0.25,40995.84,7275.13,0.17746020083989011,65.9403656056621,High
Chinese,25953,Red Tavern,Ghost Kitchen,South Auckland,1.05,36.36,727,27,981.72,350,175,175,12726.0,6363.0,6363.0,0.279109133,0.237539153,0.28,16,4.72,826.0,474.52,2587.85,1293.93,2249.57,0.04,0.5,0.25,0.25,26433.72,6605.870000000001,0.2499031540017826,67.39292618818897,High
Chinese,25790,Lotus Corner,Ghost Kitchen,West Auckland,1.04,31.36,1240,112,3512.32,564,282,282,17687.04,8843.52,8843.52,0.257417675,0.31100234,0.29,11,3.25,916.5,1515.85,2504.13,1252.07,2900.19,0.1,0.5,0.25,0.25,38886.4,8172.24,0.21015676431863067,60.82709577123122,Medium
Chinese,26482,Lotus Corner,QSR,South Auckland,1.05,43.28,1090,142,6145.76,474,237,237,20514.72,10257.36,10257.36,0.207019735,0.351363194,0.28,10,2.95,699.15,2714.07,3315.53,1657.76,3830.68,0.15,0.5,0.25,0.25,47175.200000000004,11518.04,0.24415455578354728,76.78672933710928,High
Chinese,26430,Lotus Cafe,Cafe,North Shore,1.03,41.86,934,198,8288.28,368,184,184,15404.48,7702.24,7702.24,0.271048976,0.39323108,0.31,14,4.13,759.92,2782.54,396.2,198.1,1825.88,0.27,0.5,0.25,0.25,39097.24,5202.719999999999,0.13307128585035669,56.4388050730789,Medium
Chinese,25674,Sakura Corner,QSR,South Auckland,1.05,38.35,816,136,5215.6,340,170,170,13039.0,6519.5,6519.5,0.245714876,0.419549148,0.33,8,2.36,401.2,1745.85,61.75,30.88,1781.11,0.2,0.5,0.25,0.25,31293.6,3619.59,0.11566550348953142,61.00294585664856,Medium
Chinese,25474,Sakura Bistro,Full-service,North Shore,1.03,33.71,2012,476,16045.96,768,384,384,25889.28,12944.64,12944.64,0.37183748,0.510073895,0.3,17,5.02,1927.68,1894.85,-4709.55,-2354.78,-399.07,0.31,0.5,0.25,0.25,67824.51999999999,-5568.55,-0.08210231344062591,46.30926388164194,Medium
Chinese,26322,Dragon Eatery,Cafe,South Auckland,1.05,46.69,512,88,4108.72,212,106,106,9898.28,4949.14,4949.14,0.23395658,0.384420124,0.28,12,3.54,375.24,1567.98,1005.9,502.95,1513.47,0.21,0.5,0.25,0.25,23905.28,4590.3,0.19202034027629045,70.11155997549004,High
Chinese,25193,Lotus Corner,Ghost Kitchen,West Auckland,1.04,44.51,552,40,1780.4,256,128,128,11394.56,5697.28,5697.28,0.266178112,0.341195594,0.32,15,4.43,567.04,699.03,827.54,413.77,1669.86,0.08,0.5,0.25,0.25,24569.519999999997,3610.2,0.14693815752200287,60.62239197417072,Medium
Chinese,26247,Dragon Bistro,Cafe,North Shore,1.03,42.82,1517,197,8435.54,660,330,330,28261.2,14130.6,14130.6,0.207485084,0.36665283,0.29,13,3.84,1267.2,3592.38,3839.63,1919.81,4750.49,0.15,0.5,0.25,0.25,64957.94,14102.31,0.2170990951991396,69.07322694556827,High
Chinese,25439,Sakura Grill,QSR,South Auckland,1.05,42.65,1361,145,6184.25,608,304,304,25931.2,12965.6,12965.6,0.25411578,0.438919094,0.3,10,2.95,896.8,1898.35,180.61,90.31,3083.19,0.12,0.5,0.25,0.25,58046.65,5252.46,0.0904868756422636,68.75460325519305,High
Chinese,25316,Red Eatery,Full-service,South Auckland,1.05,44.39,852,256,11363.84,298,149,149,13228.22,6614.11,6614.11,0.36336731,0.482808523,0.32,13,3.84,572.16,1748.03,-2198.21,-1099.11,445.25,0.43,0.5,0.25,0.25,37820.28,-1104.04,-0.029191745804102984,56.822076854161175,Medium
Chinese,25804,Golden Tavern,QSR,West Auckland,1.04,45.53,709,70,3187.1,319,160,160,14524.07,7284.8,7284.8,0.211341295,0.356037025,0.28,12,3.54,566.4,1378.81,2216.69,1111.82,2585.16,0.11,0.5,0.25,0.25,32280.769999999997,7292.48,0.22590787022738307,68.47410541180669,High
Chinese,25402,Dragon Tavern,QSR,North Shore,1.03,42.47,1837,293,12443.71,772,386,386,32786.84,16393.42,16393.42,0.233264213,0.440884645,0.28,6,1.77,683.22,4054.8,1503.31,751.66,4658.59,0.19,0.5,0.25,0.25,78017.38999999998,10968.36,0.1405886559394002,66.99504300674403,High
